"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"rotulo"
"270297197";"12";"USERA               ";"1202";"ORCASUR             ";"11081185";"1";"CALLE  SANTA MARIA REINA NUM 6   ";"28041";"440912,5";"4469341,75";"1";"Puerta Calle";"1";"Abierto";"50";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,85";"17,85";"04/08/2015";"11081185";"1";"CALLE  SANTA MARIA REINA NUM 6   ";"CAFETERIA-CERVECERIA BOKATA"
"270297512";"5";"CHAMARTIN           ";"503";"CIUDAD JARDIN       ";"11024242";"1";"CALLE  PRINCIPE DE VERGARA NUM 204   ";"28002";"442665,85";"4478058,48";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"99,79";"99,79";"30/12/2016";"11024243";"1";"CALLE  PRINCIPE DE VERGARA NUM 204  A";"RESTAURANTE LA ANCHA"
"270297604";"3";"RETIRO              ";"305";"LOS JERONIMOS       ";"11012766";"1";"CALLE  JUAN DE MENA NUM 14   ";"28014";"441607,95";"4474506,69";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"2,5";"2,5";"11/07/2014";"11012766";"1";"CALLE  JUAN DE MENA NUM 14   ";"RESTAURANTE VIRIDIANA"
"270298042";"7";"CHAMBERI            ";"704";"ALMAGRO             ";"11041473";"1";"CALLE  SANTA ENGRACIA NUM 90   ";"28010";"440758,74";"4476797,63";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"36,39";"36,39";"05/12/2016";"11041473";"1";"CALLE  SANTA ENGRACIA NUM 90   ";"PREMIATA FORNERIA BALLARO"
"270298163";"7";"CHAMBERI            ";"704";"ALMAGRO             ";"11041352";"1";"GLORIETA  PINTOR SOROLLA NUM 4   ";"28010";"440867,75";"4476503,63";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"41,61";"25";"05/12/2016";"11041352";"1";"GLORIETA  PINTOR SOROLLA NUM 4   ";"JAMAICA COFFEE SHOP                   "
"270298283";"1";"CENTRO              ";"106";"SOL                 ";"11007733";"1";"CALLE  MARQUES VIUDO DE PONTEJOS NUM 12   ";"28012";"440208,98";"4474356,22";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,85";"16,85";"06/10/2016";"20007016";"1";"CALLE  POSTAS NUM 15   ";"POSTAS 15"
"270298509";"18";"VILLA DE VALLECAS   ";"1802";"SANTA EUGENIA       ";"11131648";"1";"CALLE  FUENTESPINA NUM 6   ";"28031";"448670,52";"4470305,48";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"1";"Anual";"1";"Abierta";"6,94";"6,94";"03/09/2015";"20174806";"1";"CALLE  FUENTESPINA NUM 8   ";"EL REY DE COPAS"
"270298536";"21";"BARAJAS             ";"2101";"ALAMEDA DE OSUNA    ";"11139925";"1";"CALLE  SOTO HIDALGO NUM 20   ";"28042";"450769,88";"4479301,41";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"32,4";"";"21/07/2014";"11139925";"1";"CALLE  SOTO HIDALGO NUM 20   ";"BAR RESTAURANTE LA EMBAJADA"
"270298706";"13";"PUENTE DE VALLECAS  ";"1305";"PORTAZGO            ";"11101178";"1";"CALLE  CARLOS SOLE NUM 66   ";"28038";"445068,15";"4471660,09";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"23,88";"";"15/07/2016";"11101178";"1";"CALLE  CARLOS SOLE NUM 66   ";"BAR LOZANO"
"270299438";"7";"CHAMBERI            ";"706";"VALLEHERMOSO        ";"11042834";"1";"CALLE  GENERAL RODRIGO NUM 1   ";"28003";"439530,47";"4477356,29";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"21,06";"21,06";"05/12/2016";"11042834";"1";"CALLE  GENERAL RODRIGO NUM 1   ";"SCALINI"
"270299459";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008014";"1";"CALLE  LINNEO NUM 18   ";"28005";"438969,87";"4473958,62";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"4,68";"4,68";"09/05/2014";"11008014";"1";"CALLE  LINNEO NUM 18   ";"RESTAURANTE LA POTA DOURO"
"270299533";"7";"CHAMBERI            ";"703";"TRAFALGAR           ";"11040175";"1";"CALLE  BRAVO MURILLO NUM 10   ";"28015";"440388,12";"4476437,64";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"19,55";"19,55";"07/11/2016";"11040175";"1";"CALLE  BRAVO MURILLO NUM 10   ";"SI QUIERO"
"270299880";"13";"PUENTE DE VALLECAS  ";"1306";"NUMANCIA            ";"11142861";"1";"CALLE  PICO ALMANZOR NUM 13   ";"28038";"443965,87";"4472847,37";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"44,22";"";"20/03/2015";"11142861";"1";"CALLE  PICO ALMANZOR NUM 13   ";"BAR EL ESQUINAZO"
"270299911";"4";"SALAMANCA           ";"406";"CASTELLANA          ";"11020098";"1";"CALLE  DIEGO DE LEON NUM 9   ";"28006";"442033,43";"4476491,58";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,92";"7,02";"23/10/2015";"11020098";"1";"CALLE  DIEGO DE LEON NUM 9   ";"TASCA LA FARMACIA                                 "
"270300487";"18";"VILLA DE VALLECAS   ";"1802";"SANTA EUGENIA       ";"11131686";"1";"CALLE  POZA DE LA SAL NUM 24   ";"28031";"448604,23";"4470119,3";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"16,2";"";"10/04/2015";"11131686";"1";"CALLE  POZA DE LA SAL NUM 24   ";"MESON REMO"
"270300588";"7";"CHAMBERI            ";"702";"ARAPILES            ";"11039206";"1";"CALLE  CEA BERMUDEZ NUM 13   ";"28003";"440008,35";"4476895,62";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"15,3";"";"05/12/2016";"11039206";"1";"CALLE  CEA BERMUDEZ NUM 13   ";"PIZZERIA CIAO DA VITO"
"270301020";"7";"CHAMBERI            ";"703";"TRAFALGAR           ";"11040031";"1";"CALLE  LUCHANA NUM 23   ";"28010";"440755,93";"4476054,05";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"19,9";"";"05/12/2016";"11040031";"1";"CALLE  LUCHANA NUM 23   ";"LUCHANA 23"
"270301676";"10";"LATINA              ";"1005";"CAMPAMENTO          ";"11066328";"1";"CALLE  CLAUDIO SANCHEZ ALBORNOZ NUM 19   ";"28024";"434477,72";"4472447,12";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,87";"17,87";"09/03/2016";"11066328";"1";"CALLE  CLAUDIO SANCHEZ ALBORNOZ NUM 19   ";"BAR HERMANOS HONTOBA"
"270301752";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11002781";"1";"CALLE  AVE MARIA NUM 31   ";"28012";"440642,29";"4473727";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"15,3";"15,3";"05/12/2016";"11002781";"1";"CALLE  AVE MARIA NUM 31   ";"ARIAS RON JOSE MANUEL"
"270301974";"5";"CHAMARTIN           ";"502";"PROSPERIDAD         ";"11022470";"1";"CALLE  CONSTANCIA NUM 48   ";"28002";"443154,53";"4477414,23";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"16,06";"";"22/06/2016";"11022101";"1";"CALLE  CONSTANCIA NUM 51   ";"BAR-RESTAURANTE EL PINCHITO"
"270303325";"18";"VILLA DE VALLECAS   ";"1801";"CASCO H.VALLECAS    ";"20123980";"1";"CALLE  SIERRA GADOR NUM 30   ";"28031";"446981,51";"4470425,49";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"18";"";"10/04/2015";"20123980";"1";"CALLE  SIERRA GADOR NUM 30   ";"BAR AGAVEL CAFETERIA"
"270303442";"1";"CENTRO              ";"101";"PALACIO             ";"11000717";"1";"CALLE  NUNCIO NUM 19   ";"28005";"439834,17";"4474044,93";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"35,28";"35,28";"05/02/2015";"11000717";"1";"CALLE  NUNCIO NUM 19   ";"RESTAURANTE ENE"
"270304054";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041894";"1";"CALLE  SANTA ENGRACIA NUM 110   ";"28003";"440705,56";"4476965,66";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"34,12";"34,12";"05/12/2016";"11041894";"1";"CALLE  SANTA ENGRACIA NUM 110   ";"CRUZ DE MAYO"
"270304332";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017563";"1";"CALLE  RAFAELA BONILLA NUM 4   ";"28028";"443506,96";"4476297,82";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"10,96";"";"11/12/2014";"11017563";"1";"CALLE  RAFAELA BONILLA NUM 4   ";"SOTANILLO                                         "
"270304728";"5";"CHAMARTIN           ";"502";"PROSPERIDAD         ";"11022326";"1";"CALLE  SAN NAZARIO NUM 2   ";"28002";"443516,05";"4477899,16";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"32,19";"25,92";"25/02/2015";"11022326";"1";"CALLE  SAN NAZARIO NUM 2   ";"LA NATA CREPERIA"
"270304892";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11002277";"1";"CALLE  MESON DE PAREDES NUM 79   ";"28012";"440574,06";"4473318,21";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"14,04";"14,04";"23/06/2016";"20004572";"1";"CALLE  MIGUEL SERVET NUM 12   ";"BEIRUT"
"270305213";"19";"VICALVARO           ";"1902";"AMBROZ              ";"11133063";"1";"CALLE  VILLARDONDIEGO NUM 32   ";"28032";"448471,75";"4473240,64";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"7,85";"";"27/06/2016";"20048996";"1";"CALLE  VILLAJIMENA NUM 4  A";"BAR AULA  32"
"270305224";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041954";"1";"CALLE  RIOS ROSAS NUM 10   ";"28003";"440490";"4477252,65";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"34,31";"";"05/12/2016";"11041954";"1";"CALLE  RIOS ROSAS NUM 10   ";"GRAN SOL"
"270305245";"15";"CIUDAD LINEAL       ";"1503";"QUINTANA            ";"11109237";"1";"CALLE  VIRGEN DEL SAGRARIO NUM 3   ";"28027";"445162,39";"4476348,11";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"22,32";"";"10/06/2015";"11109237";"1";"CALLE  VIRGEN DEL SAGRARIO NUM 3   ";"MONTEMAYOR"
"270305369";"7";"CHAMBERI            ";"703";"TRAFALGAR           ";"11040349";"1";"CALLE  SANTA ENGRACIA NUM 87   ";"28010";"440790,64";"4476591,62";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"28,54";"";"05/12/2016";"11040349";"1";"CALLE  SANTA ENGRACIA NUM 87   ";"A DETERMINAR"
"270306634";"12";"USERA               ";"1201";"ORCASITAS           ";"11080711";"1";"CALLE  GRAN AVENIDA NUM 39   ";"28041";"440212,32";"4469243,17";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"48,96";"";"26/03/2015";"11080711";"1";"CALLE  GRAN AVENIDA NUM 39   ";"A LA MESA BAR"
"270306899";"4";"SALAMANCA           ";"403";"FUENTE DEL BERRO    ";"11016261";"1";"CALLE  JORGE JUAN NUM 145   ";"28028";"443538,09";"4475118,59";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"4,32";"";"28/07/2014";"11016261";"1";"CALLE  JORGE JUAN NUM 145   ";"LAS BECEAS"
"270306989";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"20008734";"1";"CALLE  BRESCIA NUM 2   ";"28028";"443731,49";"4476610,45";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"39,17";"";"23/06/2014";"20008734";"1";"CALLE  BRESCIA NUM 2   ";"MEMPHIS COCKTAIL BAR"
"270307066";"8";"FUENCARRAL-EL PARDO ";"804";"EL PILAR            ";"11046717";"1";"CALLE  MELCHOR FERNANDEZ ALMAGRO NUM 74   ";"28029";"439989,05";"4481020,19";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"15,93";"";"11/06/2015";"11046717";"1";"CALLE  MELCHOR FERNANDEZ ALMAGRO NUM 74   ";"BAR LA CANCHA"
"270307127";"18";"VILLA DE VALLECAS   ";"1802";"SANTA EUGENIA       ";"11131636";"1";"CALLE  ZAZUAR NUM 15   ";"28031";"448581,85";"4470543,75";"1";"Puerta Calle";"1";"Abierto";"100";"";"";"";"";"";"1";"Anual";"1";"Abierta";"32,81";"32,81";"26/11/2014";"11131636";"1";"CALLE  ZAZUAR NUM 15   ";"EL CHURRO DE ORO CAFETERIA"
"270307274";"7";"CHAMBERI            ";"703";"TRAFALGAR           ";"11040111";"1";"CALLE  PALAFOX NUM 31   ";"28010";"440608,12";"4476196,54";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"18,1";"18,1";"05/12/2016";"20013816";"1";"PLAZA  OLAVIDE NUM 3   ";"MENTRIDA"
"270307291";"13";"PUENTE DE VALLECAS  ";"1306";"NUMANCIA            ";"11098887";"1";"CALLE  VENANCIO MARTIN NUM 36   ";"28038";"444167,88";"4472249,88";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"17,7";"";"24/03/2015";"11098887";"1";"CALLE  VENANCIO MARTIN NUM 36   ";"CERVECERIA K TITO"
"270307681";"1";"CENTRO              ";"106";"SOL                 ";"11007713";"1";"CALLE  CAVA DE SAN MIGUEL NUM 15   ";"28005";"440035,48";"4474284,32";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"80";"80";"13/11/2014";"20006902";"1";"PLAZA  MAYOR NUM 13   ";"CAFE ZARRA BAR"
"270307707";"7";"CHAMBERI            ";"702";"ARAPILES            ";"11039274";"1";"CALLE  BRAVO MURILLO NUM 37   ";"28015";"440359,76";"4476700,15";"1";"Puerta Calle";"1";"Abierto";"60";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,29";"29,29";"05/12/2016";"11039274";"1";"CALLE  BRAVO MURILLO NUM 37   ";"MERCADO PROVENZAL"
"270307845";"8";"FUENCARRAL-EL PARDO ";"806";"VALVERDE            ";"11047143";"1";"CALLE  VIRGEN DE ARANZAZU NUM 2   ";"28034";"441671,25";"4482081,47";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"17,48";"";"11/06/2015";"11047143";"1";"CALLE  VIRGEN DE ARANZAZU NUM 2   ";"CAFETERIA FEREVA"
"270307951";"20";"SAN BLAS-CANILLEJAS ";"2007";"CANILLEJAS          ";"20158958";"1";"CALLE  ETRURIA NUM 1   ";"28022";"448172,18";"4476517,71";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"9,36";"";"30/05/2014";"20043118";"1";"AVENIDA  CANILLEJAS A VICALVARO NUM 59   ";"BAR EL CAFELITO CAFETERIA"
"270308071";"1";"CENTRO              ";"106";"SOL                 ";"11007717";"1";"CALLE  CAVA DE SAN MIGUEL NUM 7   ";"28005";"440031,68";"4474334,96";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"98";"98";"07/10/2014";"20006916";"1";"PLAZA  MAYOR NUM 21   ";"MAGERIT CAFETERIA"
"270308840";"17";"VILLAVERDE          ";"1703";"BUTARQUE            ";"11126479";"1";"CALLE  POTASA NUM 20   ";"28021";"442327,78";"4467223,56";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"25";"25";"26/05/2014";"11126479";"1";"CALLE  POTASA NUM 20   ";"CAFE HILO'S"
"270308889";"17";"VILLAVERDE          ";"1705";"LOS ANGELES         ";"11128449";"1";"CALLE  ESCORIAZA NUM 3   ";"28041";"441068,89";"4467182,98";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"32,4";"";"14/05/2014";"11128449";"1";"CALLE  ESCORIAZA NUM 3   ";"BAR JAEN"
"270309047";"1";"CENTRO              ";"106";"SOL                 ";"11007696";"1";"CALLE  CUCHILLEROS NUM 17   ";"28005";"440043,51";"4474177,8";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"5,58";"";"22/03/2016";"11007696";"1";"CALLE  CUCHILLEROS NUM 17   ";"RESTAURANTE SOBRINO DE BOTIN                      "
"270309268";"2";"ARGANZUELA          ";"201";"IMPERIAL            ";"11008234";"1";"PASEO  PONTONES NUM 21   ";"28005";"439465,77";"4473175,33";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"15,84";"";"01/08/2014";"11008234";"1";"PASEO  PONTONES NUM 21   ";"BAR PONTONES                                      "
"270309343";"7";"CHAMBERI            ";"704";"ALMAGRO             ";"11041434";"1";"CALLE  SANTA ENGRACIA NUM 70   ";"28010";"440818,49";"4476614,03";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"21,08";"21,08";"05/12/2016";"11041434";"1";"CALLE  SANTA ENGRACIA NUM 70   ";"NEGRESCO"
"270309378";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11008516";"1";"PASEO  ACACIAS NUM 3   ";"28005";"440407,52";"4473109,79";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"18,9";"18,9";"06/05/2014";"11008516";"1";"PASEO  ACACIAS NUM 3   ";"CAFETERIA HINOJAR"
"270309491";"4";"SALAMANCA           ";"406";"CASTELLANA          ";"11019835";"1";"CALLE  JUAN BRAVO NUM 7   ";"28006";"442090,38";"4476250,16";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"108,37";"108,37";"12/12/2014";"11019835";"1";"CALLE  JUAN BRAVO NUM 7   ";"MILFORD"
"270309538";"5";"CHAMARTIN           ";"502";"PROSPERIDAD         ";"11022285";"1";"CALLE  LOPEZ DE HOYOS NUM 178   ";"28002";"443363";"4477832,14";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"3,57";"3,57";"22/05/2015";"11022285";"1";"CALLE  LOPEZ DE HOYOS NUM 178   ";"CAFETERIA FANNY"
"270309726";"2";"ARGANZUELA          ";"202";"ACACIAS             ";"11008285";"1";"PASEO  OLMOS NUM 4   ";"28005";"439750,14";"4473256,61";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"24,57";"";"08/01/2015";"11008285";"1";"PASEO  OLMOS NUM 4   ";"BAR SALSERIA"
"270309826";"9";"MONCLOA-ARAVACA     ";"902";"ARGUELLES           ";"11052301";"1";"CALLE  VENTURA RODRIGUEZ NUM 5   ";"28008";"439585,81";"4475449,5";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"36,35";"36,35";"09/12/2016";"11052301";"1";"CALLE  VENTURA RODRIGUEZ NUM 5   ";"C.O.M.E."
"270309969";"1";"CENTRO              ";"101";"PALACIO             ";"20003870";"1";"CALLE  GOMEZ DE MORA NUM 1   ";"28005";"439988,9";"4474157,97";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"12,96";"12,96";"25/02/2015";"11000539";"1";"CALLE  PASA NUM 2   ";"SIN NOTIFICAR"
"270310047";"1";"CENTRO              ";"102";"EMBAJADORES         ";"11002432";"1";"CALLE  LAVAPIES NUM 42   ";"28012";"440513,18";"4473681,19";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"9,72";"9,72";"12/01/2015";"11002432";"1";"CALLE  LAVAPIES NUM 42   ";"LAVAPIES SHAPLA"
"270310711";"7";"CHAMBERI            ";"701";"GAZTAMBIDE          ";"11038744";"1";"CALLE  GUZMAN EL BUENO NUM 37   ";"28015";"439598,33";"4476315,43";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"34,95";"34,95";"05/12/2016";"11038744";"1";"CALLE  GUZMAN EL BUENO NUM 37   ";"RESTAURANTE ALCOBILLA CAFETERIA"
"270311394";"20";"SAN BLAS-CANILLEJAS ";"2007";"CANILLEJAS          ";"11138362";"1";"CALLE  SAN FAUSTINO NUM 4   ";"28022";"448443,68";"4477795,59";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"20,8";"";"22/12/2016";"11138362";"1";"CALLE  SAN FAUSTINO NUM 4   ";"LA ANDALUZA"
"270311997";"1";"CENTRO              ";"106";"SOL                 ";"11007757";"1";"CALLE  POSTAS NUM 26   ";"28012";"440174,15";"4474325,6";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"5,95";"5,95";"19/04/2016";"11007757";"1";"CALLE  POSTAS NUM 26   ";"R0TULO NO INFORMADO"
"270312304";"15";"CIUDAD LINEAL       ";"1501";"VENTAS              ";"11103425";"1";"CALLE  SAN EMILIO NUM 22   ";"28017";"444191,18";"4475646,77";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"19,44";"";"12/05/2015";"11103425";"1";"CALLE  SAN EMILIO NUM 22   ";"BAR LAS GARGOLAS"
"270312334";"14";"MORATALAZ           ";"1406";"VINATEROS           ";"11103257";"1";"CALLE  CAMINO DE LOS VINATEROS NUM 163   ";"28030";"445590,15";"4473220,58";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,16";"29,16";"13/08/2014";"11103257";"1";"CALLE  CAMINO DE LOS VINATEROS NUM 163   ";"CASA LILI"
"270312439";"13";"PUENTE DE VALLECAS  ";"1303";"PALOMERAS BAJAS     ";"20082115";"1";"CALLE  HISTORIAS DE LA RADIO NUM 3  A";"28018";"444435,01";"4470386,23";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"11,7";"22,52";"28/01/2015";"20082115";"1";"CALLE  HISTORIAS DE LA RADIO NUM 3  A";"CERVECERIA EL SUR"
"270312478";"15";"CIUDAD LINEAL       ";"1505";"SAN PASCUAL         ";"11110980";"1";"CALLE  VIRGEN DEL VAL NUM 9   ";"28027";"444671,15";"447681,5";"1";"Agrupado";"0";"Abierto";"0";"";"PB";"EX1";"444671,16";"4476815,01";"2";"Estacional";"1";"Abierta";"11,7";"";"10/06/2015";"11110980";"1";"CALLE  VIRGEN DEL VAL NUM 9   ";"BAR YOLANDA"
"270312580";"4";"SALAMANCA           ";"406";"CASTELLANA          ";"11020205";"1";"CALLE  LOPEZ DE HOYOS NUM 7   ";"28006";"441799,06";"4476693,26";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"17,92";"17,92";"03/10/2014";"11020205";"1";"CALLE  LOPEZ DE HOYOS NUM 7   ";"LA TRAVIESA                                           "
"270313148";"5";"CHAMARTIN           ";"503";"CIUDAD JARDIN       ";"11023817";"1";"CALLE  NIEREMBERG NUM 17   ";"28002";"443125,59";"4477858,71";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"7,92";"7,92";"16/07/2015";"11023817";"1";"CALLE  NIEREMBERG NUM 17   ";"BAR EL CRUCE"
"270313306";"8";"FUENCARRAL-EL PARDO ";"803";"PEÑA GRANDE         ";"11045624";"1";"CALLE  ISLAS CIES NUM 51   ";"28035";"439109,48";"4481400,71";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"50";"";"11/06/2015";"11045624";"1";"CALLE  ISLAS CIES NUM 51   ";"CERVECERIA CAFE BAR EL 88"
"270313593";"7";"CHAMBERI            ";"701";"GAZTAMBIDE          ";"11039098";"1";"CALLE  ISAAC PERAL NUM 38   ";"28015";"439244,73";"4476853,91";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"14,04";"";"05/12/2016";"11039098";"1";"CALLE  ISAAC PERAL NUM 38   ";"BAR RESTAURANTE MONCLOA"
"270314125";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014102";"1";"CALLE  SERRANO NUM 41   ";"28001";"441792,83";"4475756,04";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"9,36";"9,36";"14/10/2015";"11014102";"1";"CALLE  SERRANO NUM 41   ";"RODILLA"
"270314231";"2";"ARGANZUELA          ";"206";"PALOS DE MOGUER     ";"11010452";"1";"CALLE  MENDEZ ALVARO NUM 14   ";"28045";"441373,8";"4473298,92";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"16,15";"16,15";"12/01/2015";"11010452";"1";"CALLE  MENDEZ ALVARO NUM 14   ";"BAR KAIKU"
"270314276";"14";"MORATALAZ           ";"1406";"VINATEROS           ";"11102976";"1";"CALLE  HACIENDA DE PAVONES NUM 195   ";"28030";"445965,46";"4472888,52";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"32,4";"";"15/12/2016";"11102976";"1";"CALLE  HACIENDA DE PAVONES NUM 195   ";"BAR SANZ"
